"SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
0,0,1,0,0,0,0,0
2626.294,3449.494,6196.88,3688.266,5691.863,10664.148,2988.822,4127.782
367.59,246,519.206,194,522.966,443.228,321,235.016
490.108,629.128,1163.558,729.359,1070.4,1887.424,747.379,688.43
0,0,0,0,0,0,0,0
13,7,14,5.017,20,13,6,2
0,0,0,0,0,26.026,0,0
0,0,0,0,0,0,0,1
134.493,179.231,14.77,156.193,39.118,46.915,88.228,138.155
6149.957,4638.181,8084.852,4810.154,10870.584,19480.475,6340.467,6986.589
11.987,16.042,20.169,2.059,7.637,8.171,12.657,7.539
57.322,70.044,26.412,25.143,37.023,47.443,33.529,27.652
7,11,4,7,4,19,4,21
1392.887,736.879,1450.376,632.638,688.125,769.201,1082.338,933.535
0,1,1,1,0,1,1,1
233.247,266.048,187.679,98.889,113.56,422.44,134.346,82.144
0,1,1,0,0,1,0,1
684.275,306.442,492.967,403.639,829.634,1214.166,438.602,254.578
1863.593,2594.6,3721.552,2551.233,3236.226,7358.108,2392.244,4835.983
8292.406,7171.984,9470.831,6972.078,8473.642,8706.192,6297.356,10039.341
109.462,82.487,187.757,142.514,171.071,406.349,161.353,276.78
1,0,0,0,1.398,0,1,0
0,0,0,0,0,0,0,0
1,6,4,2,4,16,3,1
0,0,0,0,0,0,0,0
25,28,25,3,4,16,21,10
1294.01,1186.572,1496.991,1021.174,1461.931,2409.295,1487.41,1576.141
0,0,4.178,1.785,0,11.852,0,1.808
2,2,0,3,1,0,3,2
187.571,250.778,409.551,311.332,166.264,544.668,519.896,629.713
4,0,4,2,2,3,2,9
0,1,1,3,21.133,34,1,2
630.672,495.37,757.662,382.514,705.448,872.521,552.308,573.506
1549.931,1180.542,1920.891,894.076,1769.51,2108.337,1415.883,1255.364
335,256.519,1033.551,619.485,102,91,418.922,560.465
54,104.001,83.228,105,158,113,107,235.088
0,0,0,0,0,0,0,0
11543.693,11215.066,15740.578,10220.484,19582.73,28393.905,14866.154,22302.698
0,0,0,0,0,0,0,0
69,69.353,37.794,39.945,121.284,147.46,81.228,148.001
11.657,8.942,8.174,1.386,23.359,17.843,6.222,8.204
0,0,0,1,0,0,0,0
5,0,0,1,3,2,0,2
1,4,4,0,0,0,0,3
0,0,0,6.138,0,3.832,0,4.765
11,1.628,9.276,4,1,14,13.358,14.163
0,6,24,8,17.559,23.272,0,6
102.268,116.404,0,57.196,132.651,154.99,99.006,110.467
0,0,11.452,10,0,0,0,0
0,0,0,0,0,0,0,0
1,1,3,7,7,14,1,0
678.01,646.266,601.054,302.897,0,872.253,640.501,766.075
0,1,0,0,0,0,0,0
0,1,2,1,1,0,0,2
0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0
66.05,60.778,75.595,30.676,89.673,27.532,36.461,58.847
159,133,140,135.011,135,204,127,148
352.222,305.417,352.458,187.279,307.517,483.934,330.455,320.328
1002.764,1050.011,890.525,432.667,768.367,1227.561,773.115,863.603
675.721,619.561,622.651,422.171,696.037,767.833,546.862,661.722
181.035,318.513,243.633,291.937,364.457,327.949,187.306,455.548
106.461,102.359,205.778,186,154.601,155,109.647,194.646
564.264,514.715,701.46,451.23,953.555,763.559,582.161,550.088
60.797,0,0,0,0,23.004,0,0
266.462,150,296.241,113,305.598,301.098,236.015,128.204
278.404,352.936,335.835,182.22,224.577,440.34,206.366,268.314
0,0,0,1,0,2,1,0
220.459,291.978,237.062,136.268,217.973,305.161,149.12,176.832
279,227,288.407,197,311,399,257,283.314
561.45,633,607.589,571.612,571.694,900.001,479,684.85
305.811,322.851,420.153,268.665,448.653,220.046,323.726,343.196
311.592,348.494,320.315,356.104,323.631,447.453,212.545,313.42
42.885,3.362,103.499,0,0,42.861,82.153,66.463
328,386.396,404.36,210,344.353,500.978,267.735,292.214
363.232,199.414,390.79,141.793,525.286,428.457,344.926,248.596
1769.446,1538.208,1692.348,1173.898,2584.591,2968.479,1415.478,1399.99
548.073,474.463,744.414,358.097,731.648,794.881,677.966,599.509
94.557,92.182,196.265,191.93,118.358,199.124,207.407,401.912
42,19,66,20,17,6,44,31
160.001,125,167.003,102.999,167.046,184.999,165,152.363
297,150,395.052,168,375,482,402,262.038
215.424,151.345,122.283,0,264.344,186.87,91.918,42.491
1278.309,1078.62,1078.704,617.932,1312.625,1706.13,932.342,989.42
1418.514,1531.602,2955.523,1914.092,3017.881,3330.485,1146.326,1975.935
398.591,373.269,401.764,237.646,415.336,478,328.221,341.999
3050.248,3065.415,5458.94,1580.794,5883.287,5790.18,2678.636,3102.986
0,0,1.001,0,0,1.002,0,1.002
338,308,528,235,432,452.002,297.027,334
504.131,256.308,473.407,169.51,267.391,479.176,212.912,313.216
1186.769,1340,1066.724,870.194,1370,1959.462,1066.452,1421.606
1161.215,1693.177,1327.611,1288.519,1419.27,2112.455,1023.223,2127.196
281.772,210.259,282.148,171.708,326.53,343.169,343.142,286.654
706.082,698.938,734.63,365.218,682.033,820.562,493.946,516.786
600.735,681.989,685.386,548.909,697.187,991.265,532.281,642.566
80.026,47.261,58.919,21.313,90.484,72.262,53.61,67.054
931.455,663.867,1227.304,624.385,1073.399,1149.257,897.565,817.358
717.637,610.906,807.439,158.65,568.037,619.405,502.824,339.985
1721.701,1682.523,1801.595,1082.253,1470.173,2075.053,1331.332,1555.509
338.304,322.39,478.862,249.008,417.192,443.125,417.986,289.998
36.443,19.508,33.659,0,33.903,32.817,26.016,22.516
173,121,194,93,205.113,207,149,156.034
290,206,356.491,172.029,388.659,292.001,157.233,125.536
0,0,162.477,148.459,0,6.87,1.403,0
981.71,1958.512,996.567,1621.802,1035.857,2036.281,822.846,2127.01
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
1.341,1,0,0,1.529,0,4,1
23,38,45,75,21,70,26,64
0,0,0,0,0,0,0,0
10,1,5,5,7,4,4,4
231,190,225,95.673,235,226,202,156
436.785,536.821,619.845,468.34,480.218,827.904,406.543,556.99
8207.719,9812.18,9995.13,7910.656,10778.687,13483.588,7495.379,10936.63
23,42,41.021,33,13,22,92,213.234
96.945,37.809,160.046,45.927,116,50.887,87.895,64
1618.111,1128.376,1852.264,1234.107,1661.658,1731.019,1274.54,1102.525
131,86.211,187.095,83,225,161,141.009,89
1654.019,1910.18,2211.975,1426.376,1967.661,2953.076,1423.07,1954.372
189,206,159.752,173,210.732,270,195,204.009
230.187,115.03,302.168,168.64,226.589,325.196,225.583,176.836
330.179,490.579,469.218,361.693,465,661.947,304.202,481.15
356.926,277.691,351.602,172.494,294.717,417.084,217.034,320.919
0,1.148,3.578,0,4.27,3.378,3.698,2.383
502.849,399.999,624.755,260.224,784.91,626.026,608.934,501.836
276.954,272.344,303.001,176,290.999,416,232.971,270.001
2445.16,2175.346,2656.56,1702.857,2736.374,3382.708,2218.584,1907.63
143.117,155.91,156.54,88.173,103.559,205.285,134.721,0
809.565,715.127,583.608,476.959,846.168,855.635,653.454,672.317
32.349,32.519,60.641,35.455,26.192,106.582,73.803,35.793
691.914,675,859.987,496.029,833.443,1337.172,716.161,746.871
259.358,235.428,137.863,124.452,143.419,213.777,163.559,160.437
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
130.19,128.803,160.624,63.863,130.795,146.077,116.505,94.295
0,0,1,0,1,0,0,0
1,3,3,3,2,1,3,2
355.179,432.283,457.703,192.479,514.73,570.875,371.338,348.22
1076,967.317,1721.082,976.816,1366.614,1966.416,1254.713,1693.716
3043.322,2109.347,4821.703,2948.913,3988.763,6300.025,3366.787,3532.915
3936.223,2301.522,3574.832,1663.54,2880.561,3260.386,3884.469,4069.787
264,269.975,266.432,964.224,324.961,2094.59,153.868,1025.317
115.473,93.04,64.25,56.66,115.534,140.133,87.762,92.764
499.671,521.984,533.716,363.718,643.46,785.76,411.892,460.486
1447.569,978.898,1626.259,743.738,1841.227,1668.326,1481.032,964.176
317.146,125.452,162.115,104.244,197.736,228.993,158.852,174.74
80.885,5.652,9.626,0,31.643,11.855,40.865,6.3
111.558,139.865,58.17,23.702,27.493,40.07,81.717,119.233
2769.369,4184.034,2064.131,1123.579,2095.648,3009.882,1611.646,2871.468
157.14,108.086,438.288,255.834,625.7,182.208,276.834,312.132
111.053,56.21,305.968,49.044,217.423,134.325,288.334,160.382
868.516,640.211,1212.629,561.187,1316.488,1259.411,841.966,758.018
363.803,194.805,408.691,125.726,282.822,185.298,221.305,179.945
17.355,64.15,26.366,12.342,15.083,117.991,77.414,85.482
4117.354,3120.888,7364.743,3674.6,9359.366,7654.735,5862.828,5466.362
57.359,10.962,89.206,0,0,0,41.882,0
78.846,106.384,93.506,19.301,225.747,211.617,36.58,39.174
0,12.291,6.515,0,0,19.982,0,0
221.069,185.401,0,0,131.861,175.123,147.059,174.26
570.489,728.484,850.673,485.471,607.153,1246.295,447.447,762.419
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1562.104,1383.341,2162.565,1319.637,2839.831,2783.653,1866.81,1853.76
2504.225,2698.881,4534.963,3130.54,4094.713,4254.003,2594.189,3525.636
17,13,76.001,21,20,29,33,22
0,1,0,3,0,0,0,2
1543.05,699,2660.382,916.2,1356.282,1013.026,1688.971,971.04
0,0,0,0,0,0,0,0
859.429,611.782,807.999,545.847,784.181,742.623,603.099,613.732
0,30.118,4.661,19.333,31.617,8.777,17.539,17.535
108.058,51.973,100.017,44.485,95.104,92.084,41.524,0
59.233,127.897,57.915,5.566,86.76,248.571,159.689,75.651
15,0,0,14,10,9.001,2.846,16
304.493,401.776,368.821,170.199,251.626,407.657,192.024,267.758
522.516,497.056,624.703,288.91,597.452,711.57,450.944,444.646
1459.336,1255.712,1617.016,911.036,1872.524,2325.386,1280.596,1193.69
116,141,116.052,89,133,148,85,117
0,0,0,0,0,0,0,0
603.593,475.55,742,464.553,755.278,943.93,515.744,673.157
0,0,0,0,2,0,1,0
1440.28,964,1271.494,449.093,1365.737,1270.795,1099.276,754.353
75.459,198,130.53,65.54,305.726,166.733,183.085,100.371
0,0,1,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
602.431,514.751,671.996,400.634,807.857,842.639,475.781,475.674
129.705,136.525,108.595,95.053,163.051,184.275,41.34,101.184
60.349,78.619,73.644,62.267,73.299,165.594,61.472,81.507
0,0,2,0,1,1,0,1
206,50,225.067,17,146,37,171,39.716
667.977,549.095,735.853,398.395,774.053,953.332,565.153,609.61
412,313.842,608.12,277.707,345.126,676.999,415.065,373.612
1336.527,1102.445,3458.916,1140.36,4682.97,4490.421,1564.689,1202.18
1335.923,1251.354,1357.082,801.329,1217.701,1815.808,1016.753,1046.341
0,0,0,0,0,0,0,0
996.816,962.615,1073.571,654.567,1052.991,888.701,818.167,961.192
1353.717,1108.135,1706.728,919.388,1391.969,1459.679,1273.388,1425.028
429.298,689.538,532.518,1045.284,525.759,1389.268,380.611,1509.369
4304.531,3401.532,4390.801,2580.408,5018.342,4930.489,3465.466,3472.07
529.874,397.724,75.542,270.422,497.761,331.257,294.496,387.095
0,2.585,2.619,0,0,1.548,188.954,21.393
241.773,216.307,407.61,196.141,408.283,288.399,360.865,393.926
359.312,451.794,355.226,347.149,416.668,205.991,384.371,250.303
2722.808,2267.003,3322.208,1660.808,3209.725,5014.987,2459.955,2605.113
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
75.002,73,83,40,131,137,95,73
307.679,166.218,282.078,76.654,409.286,363.693,293.209,197.642
3582.815,3098.127,5380.276,3014.136,4817.985,5448.222,3814.501,4493.343
271.941,196.148,253.997,141.911,218.954,299.919,213.59,168.446
42,48,38,28,27,37.37,45,31.259
198.842,246.248,225.996,158.683,181.325,326.32,234.691,240.464
935.118,1096.574,1165.435,798.635,1226.073,1817.322,841.605,1203.042
870.977,978.367,944.201,713.485,901.965,1354.223,794.325,1051.551
474.535,394.499,613.656,384.913,549.549,699.361,312.707,510.546
114.889,45.472,11.019,12.996,47.587,32.616,60.681,33.16
20.15,6.243,37.574,0,46.114,40.186,7.036,0
3139.59,2532.94,3452.644,1768.36,3997.855,7259.213,2522.651,3528.251
30.697,42.823,44,36.09,5.889,38.15,51.046,67.162
710.125,477.448,1305.527,555.898,1166.342,865.736,1016.372,748.38
127,82,207,38.127,204.89,240.883,58.557,142.017
4089.072,4771.208,7476.028,4839.356,5348.837,9048.207,5185.651,6085.783
462.308,412.387,610.288,295.25,562.189,656.242,358.06,431.36
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
611.688,649.128,728.425,491.666,751.384,1070.3,550.965,591.373
484.9,360.463,273.725,294.585,342.435,581.519,216.883,335.697
1461.156,1335.93,1696.022,836.258,1559.947,2079.448,1224.905,1202.458
347.868,304.026,372.519,247,362.316,413,255.538,235.581
1500.994,1322.593,1730.478,786.642,1571.021,2120.88,1073.955,1014.134
544.06,521.373,537.29,342.31,496.587,737,409.843,430.119
93.339,45.236,72.831,28.572,90.945,105.104,28.805,39.013
72.784,67.506,173.009,63.606,166.49,181.584,77.703,86.247
298.029,193,261.634,90.679,125.95,176,465.768,396.187
245.399,47.849,623.544,231.101,345.303,463.989,557.944,423.567
590.788,563.984,666.672,363.052,703.963,804.398,570.517,621.979
219.224,192.712,265.828,178.414,280.482,410.766,161.755,195.392
374.681,384.81,471.206,284.878,458.599,607.321,310.503,320
33.282,31.686,47.593,18.215,37.613,47.315,26.468,37.434
325.411,329,485.001,255,409.864,567.999,291.157,320.177
54,6.992,40.926,12.408,33.686,40.325,0,56.204
243.115,220.445,281.827,125.278,322.969,394.74,210.989,217.47
554.072,411.686,754.08,317.608,748.984,961.532,525.47,466.044
57.158,72.742,102.704,77.877,173.085,183.558,56.659,62.253
91.058,59.684,122.515,87.111,106,139.239,79.812,96.598
78.405,52.618,77.505,33.163,68.217,57.882,61.059,39.088
232.291,217.775,249.08,138.541,269.726,340.876,163.127,169.24
424.402,366.983,461.599,247.235,389.292,516.968,325.982,329.887
877.835,844.935,1066.445,539.795,1191.767,1379.306,756.894,846.936
600.037,493.693,704.49,324.241,634.853,733.984,417.953,467.409
599.571,621.299,560.571,374.986,541.879,714.798,464.062,449.128
428.696,371.739,458.94,280.691,450.153,574.521,324.63,301.39
545.315,396.875,611.21,341.878,667.731,691.342,433.913,345.386
560.737,412.355,765.684,418.595,729.088,745.09,508.717,563.681
280.373,195.528,202.391,145.399,181.931,243.214,188.68,194.723
604.77,582.126,821.647,315.736,684,991.893,546.231,545
918.817,863.453,1079.679,526.64,1077.236,1253.161,704.898,728.415
753.583,768.511,948.681,601.615,1030.576,1158.431,657.457,705.534
54.613,70.432,252.668,73.619,223.456,222.424,140.23,155.403
1100.527,1191.061,1385.65,842.538,1309.303,1853.088,997.646,1061.939
8.624,8.473,39.084,0,0,12.855,3.323,0
1518.025,1347.388,1676.684,873.36,1768.039,2196.044,1194.812,1523.205
0,75.162,0,32.151,0,41.695,0,51.933
557.132,510.09,670.166,354.831,688.001,715.147,442.447,445.139
695.999,564.847,766.933,381.999,696.976,761.324,515.038,507.511
1428.853,1322.023,1108.123,692.351,1728.347,2017.91,975.611,932.101
498.384,467.046,513.695,313.769,594.488,645.126,377.768,345.586
562.472,458.445,578.204,248.977,556.602,637.646,358.124,394.681
433.363,392.549,587.902,258.477,481.084,658.003,343.629,289.941
1326.602,1436.87,1375.473,753.323,1221.015,1690.868,1016.774,1118.946
896.439,916.55,915.892,682.874,1123.284,1349.661,678.274,795.989
311.274,289.767,306.016,224.406,426.403,512.618,296.966,322.449
3,5.001,2.118,3.635,7.673,13.001,5.999,0
0,10.933,0,0,0,1,0,0
53.792,72.767,59.422,53.744,49.863,87.987,72.398,58.636
0,4,2,0,1,0,0,0
192.377,150.457,183.17,79,232.666,237.764,151.838,176.248
120.736,181.664,248.893,146.735,257.988,275.78,105.463,165.935
1118.72,923.695,1468.766,971.008,1394.607,1951.55,1017.401,1195.642
210,115,216,58,275.009,152,148.033,86
971.729,1154.847,1331.855,836.467,1245,2148.103,928.959,1178.17
561.275,466.029,683.885,452.025,908.912,1352.289,503.434,566.047
0,0,0,0,0,0,0,0
132.515,120.454,500.923,28.492,519.702,387.65,442.346,514.954
731.264,1091.054,855.89,626.022,1063.37,1458.015,662.171,990.145
1594.96,691.216,1971.425,416,1904.395,1313.402,1346.736,689.057
1547.662,1640.996,1790.537,1175.117,1997.837,2505.807,1271.407,1413.13
0,0,0,0,0,1.908,0,10.254
617.109,1203.494,1122.164,1960.391,1049.57,4479.147,612.294,2240.246
58,61,21,15,2,4,42,60
12,36,12,2,22,59,12,7
24,39,81,27,72,154,20,15
402,805.004,1107.201,1370.043,654.188,3184,859.145,2468.658
114.005,134.264,113.071,69.155,109.635,119.883,128.549,118.197
9.289,26.45,40.965,0,108.987,133.867,0,0
72,20,92,27,88,40,49,10
630.971,383.099,735.416,159.394,924.989,658.558,555.555,127.006
66.574,0,41.237,8.878,27.864,0,86.137,0
125.469,40.769,198.322,35.666,218.552,86.363,259.485,77.407
15,15,7,4,7,5,6.127,5
136.781,173.312,232.991,171.987,188.607,196.538,138.803,173.906
156.331,179.17,110.552,100.358,171.207,125.505,93.18,31.264
0,1.468,7.943,0,5.257,2.291,1.013,6.298
2329.4,1393.305,2036.139,731.952,2833.513,2804.612,1802.878,1248.866
983.592,741.253,1263.063,587.98,771.905,924.315,947.194,851.371
109.867,97,147.002,66.991,74.822,123.116,111.263,69.783
37.266,55.118,59.572,57.866,47.116,45.948,20.914,76.819
402.008,328,437.253,233.986,436.058,521.363,369.318,329.813
1327.244,1271.3,1314.485,766.043,1264.76,1861,1057.363,1366.715
0,0,16.344,16.766,44.981,26.842,0,0
677.767,648.592,864.379,313.758,1012.976,1061.695,625.273,687.166
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,1
389.238,293.665,466.888,349.777,454.992,686.996,263.936,362.846
631,445,475.973,395.999,685.975,421.458,475.875,588.566
104.007,68.145,78.748,65.517,130.857,187.633,61.473,91.5
681.92,501.894,644.401,413.61,569.976,655.053,571.488,512.504
705.974,438.304,1292.703,581.631,850.101,887.928,999.554,611.775
798.416,644.914,989.296,601.677,700.425,1076.314,858.511,731.881
1160.059,537.055,784.406,273,665.49,532.17,1270.47,713.036
389.793,347.906,493.597,285.595,484.134,504.685,340.296,442.161
16.789,9.382,2,0,137.939,137.631,10.03,13
85.234,72.086,33.474,9.34,0,1.426,63.342,48.633
798.033,421.762,617.593,389.825,883.852,474.054,708.608,608.395
0,0,0,0,0,0,0,0
161,110,301,114,220.225,201.64,137.426,108.018
0,0,0,0,1,0,0,0
2,6,5.966,1.456,5,0,6,1.456
48.566,8.088,73.757,45.039,13.381,54.461,69.435,28.767
78.539,47.562,71.023,38.781,86.334,76.82,74.926,63.135
0,0,0,0,0,0,1,0
429.764,350.629,408.969,199.173,374.93,507.685,246.746,357.855
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1496.078,6278.315,2375.896,5653.483,1782.224,9334.118,1824.435,7158.132
2082.735,1527.568,2518.215,1251.411,2851.241,3657.885,2277.672,2280.436
83.244,404.719,587.816,364.565,605.808,658.593,153.984,320.701
1.975,0,10,0,0,2,3,0
1711.304,1301.348,3227.456,1068.156,2469.14,3628.22,2068.261,2508.737
2002.313,1721.343,2815.468,1456.042,3239.826,3337.071,1915.988,1707.438
129.001,131,155,73.008,129,193,149.022,159
8,2,5,2,4,1,0,0
734.346,731,904.943,567.141,930.606,985.181,731.009,743.209
524.134,464,629.995,400.995,696.08,709.991,509.126,610.992
4588.681,3547.963,4543.628,1611.406,5758.165,4339.738,3554.096,2487.24
15,2,41,0,23,0,18.705,2
5524.207,6169.697,6850.072,4276.724,5488.619,7005.807,4946.651,6396.926
5030.85,4842.876,4967.884,3830.524,6787.087,7279.803,3430.308,4881.925
82.469,78.453,131.133,57.717,164.079,154.6,60.278,90.121
473.394,511.059,568.804,378.433,287.037,383.313,364.378,617.342
1003.743,921.314,1236.729,624.167,967.208,1042.381,1160.645,1018.327
4159.316,4517.197,4590.664,2768.691,4329.963,5947.386,3653.533,4098.596
279.019,701.999,368.649,235.527,336.381,634.237,78.966,523.142
13724.799,9568.135,13464.014,6094.627,12138.657,11651.085,12154.635,9915.78
260.404,272.486,125.659,149.655,58.414,257.077,589.365,420.817
352.87,133.799,248.738,0,0,0,270.535,144.954
402.512,852.843,462.487,392.673,540.887,747.585,342.072,712.115
361.993,469.005,447.004,294.012,452.969,628.932,350.512,444.51
8.592,29.2,21.544,20,37,17.644,20.981,10.701
111,93,70,0,105,110,111,102
317.999,240.518,387,160.001,357.642,358,279.844,275.733
250.11,383,375.882,230.869,426.817,726,228,393.866
94.486,107.581,184.738,208.151,136.052,124.211,239.158,87.56
167.715,208.137,287.288,160.937,280.461,261.555,161.807,152.221
411.186,362.557,436.708,249.185,475.172,471.548,367.391,371.709
850.496,786.077,1107.041,457.008,1216.416,980.131,874.732,590.731
168.18,153.268,197.031,64.921,237,247.782,156.718,164.789
193.954,171.33,194.829,106.755,312.313,271.08,167.878,122.109
237.919,450.006,517.772,704.53,226.863,534.895,335.03,666.93
264.77,197.943,296.409,139.363,444.078,370.547,302.486,267.932
0,0,0,0,0,0,0,0
255,236,266,158,274.876,374,227,202
0,1,2,0,0,0,10,8
31.932,15.067,81.455,0,20.363,15.947,44.813,23.369
1,5,2,0,2,3,0,0
303.491,135.944,172.651,148.717,139.173,423.072,378.009,167.595
1601.126,1163.789,1356.687,721.485,1250.553,1483.609,1317.009,797.538
263.515,267.268,235.577,143.581,232.138,314.528,220.681,219.647
0,1,2,1,1,3,2,0
0,0,1,0,2,0,0,0
62,29,46.002,41,31,33.002,46,37
557.84,453.152,619.109,385.015,646.072,822,533.504,528.89
546,521.203,646.537,644,493,667.198,555.205,799
35,30,31,18,22,33,28,29
558.847,615.776,607.735,324.074,604.949,785.689,431.832,445.308
239.433,158.581,330.994,171.881,434.216,308.332,435.25,0
551.999,759.035,579.82,426.055,814.442,1286.476,342.003,426.048
318,187,609.003,325.999,248,290,729.578,608.036
207.994,251.196,307.94,61.173,280.486,270.82,236.963,353.894
4338.894,14311.833,4511.856,8504.48,4099.291,7675.505,4417.877,14809.42
4636.15,4538.138,9180.884,6771.405,8017.242,15593.856,4545.199,7150.63
86.104,68.439,55.801,84.233,94.969,40.481,63.741,45.691
372.063,355.794,420.01,243.513,409.676,576.582,284.516,324.291
64.252,10.06,37.221,7,69.268,76.877,55.128,18
1348.144,1313.295,1614.585,934.578,1566.578,1933.909,1110.11,1461.554
377.7,221.101,582.102,231.82,834.641,717.51,556.933,370.627
16.883,20,29.653,11,27.455,24,18.828,25.588
376.268,127.371,58.419,124.215,293.554,290.908,173.387,318.71
230,272.106,283.557,202.26,337.275,544.376,208.268,267.325
280.527,320.142,363.869,260.54,324.645,438.281,232.458,334.511
517.022,516.804,416.989,358.478,348.837,795.835,436.229,421.39
0,2,0,0,0,7,1,1.475
1094.228,828.621,1559.345,770.34,1972.92,1565.338,1013,915.56
2164.072,1973.199,5266.316,2833.472,2762.982,2748.51,2633.157,3145.287
2,1,1,1,4,3,0,3
1058.662,1144.341,1248.832,786.11,1326.377,1619.722,854.303,1097.409
929.149,695.012,1000.521,446,1090.492,1074.355,617.027,552.654
237.944,267,287.377,268,242.089,431,199,275.135
38.056,14.598,34.728,18.954,35.514,28,24.219,23.857
2416.587,1699.116,3102.115,1381.555,3634.268,3327.259,2257.758,2107.396
367.974,274.609,437.282,231.272,414.803,395.897,325.231,339.21
111.227,152.617,141.995,91.724,122.645,180.982,124.137,160.674
0,2,6,1,2,7,1,0
0,1.193,6,5,9,24,0,4
0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0
139.27,139.006,155.793,92.405,169.445,188.104,134.89,120.796
13,18,38,21,5,6,30,33
110,243,106.009,451.224,67,363,75,571.002
35.73,121.763,38.566,21.771,43.419,140.581,79.561,220.236
0,0,0,0,0,0,0,0
173.841,139.338,168.859,152.885,161.29,198.225,156.364,165.203
521.434,571.777,653.868,377.047,690.111,751.238,473.934,623.85
3,0,0,3,0,0,0,1
0,0,0,67.871,0,0,0,0
675.358,262.149,378.507,278.233,1063.592,564.727,673.593,522.341
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0
23,21,35,15,29,41,29,29
2,8,15,8,9,2,4,8
1225,1348.282,1233.931,758.56,1131.685,1780.13,776.781,1157.852
0,0,0,1.03,0,1.033,0,0
0,0,0,0,0,0,0,0
355.423,280.397,386.504,121.67,420.515,356.872,281.359,189.273
47.339,39.306,44.344,20.311,11,46.26,109.931,121.737
2117.355,1844.584,2554.757,1407.433,2447.938,2454.035,1894.921,1723.48
39.468,0,0,0,8.926,0,18.674,18.039
0,5.292,0,0,132.532,464.89,58.484,30.239
31.133,8.515,0,0,0,31.74,0,1
91.556,126.984,131.509,55.175,146.985,108.917,75.183,85.268
135.563,283.411,147.736,126.758,179.795,399.193,90.987,206.979
15.231,11.745,21.631,16.632,18.93,10.559,11.009,8.901
3,4,12,5,7,2.789,0,7
352.309,210.317,213.285,271,136.24,251.308,135.594,118.637
1062.608,478.113,864.792,414.525,1012.631,681.772,869.351,490.848
7,12,0,10,0,2.886,1.543,28
0,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0
0,0,0,0,0,0,0,0
2,1,2,1,0,0,3,4
0,0,1,0,1,1,0,1
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
313.151,285,301.151,178.686,40.522,501.063,369.004,365.485
59,63,76,45,170,137,54,55
3,1,7,4,6,2,9,3
565.378,368.525,606.66,352.685,474.572,423.06,525.7,403.195
331.333,348.749,287.924,171.886,178.784,311.759,262.264,143.128
107.945,29.677,135.978,0,152.531,160.183,127.655,79.634
5041.207,4847.699,5247.207,2729.262,4642.818,5731.978,3156.176,3181.894
258.186,249.929,243.417,128.76,179.909,303.64,211.717,239.411
1539.183,1377.837,1898.654,843.693,2149.889,2355.694,1399.725,1113.425
0,0,57.326,0,51,57,0,0
223.592,231.512,240.295,100.208,326.861,371.255,220.096,229.071
255.494,216.931,370.432,205.604,302.639,258.935,216.607,237.842
0,0,0,0,0,0,0,0
7,14,6.999,6,7,15,2,9
239.526,161.812,205.822,135.687,252.821,202.587,197.753,150.832
320.763,220.334,369.445,235.043,338.187,333.227,264.64,262.847
0,0,5,0,0,43,0,0
9.369,0,13.384,3.097,0,0,5.514,12.409
329.36,253.776,452.67,226.177,345.999,489.012,311.832,359.839
185.076,174.179,112.762,117.875,119.256,151.441,124.525,99.374
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2653.73,2423.719,2806.063,969.788,3332.033,3900.245,1920.538,2530.06
377.578,302.523,464.887,285.583,464.228,704.675,430.309,419.091
0,0,0,0,0,0,0,0
3,4,4,11,1,3,2,9
0,0,0,0,0,0,0,0
34.252,40.343,12.2,17,21,19.351,55.11,34.293
118.438,327.985,101.499,216.728,98.555,528.627,61.708,321.291
93.391,130.547,99.071,58.377,148.964,120.326,105.216,57.448
595.326,465.881,560.366,298.598,670.742,584.756,475.278,515.369
738.748,598.397,818.987,354.107,889,908.519,661.957,665
0,0,0,0,0,0,0,0
