"SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
3.37185,2.84006,2.456968,2.133546,1.830448,1.20552,2.352925,1.841047
10.790501,6.108428,12.041584,8.350721,6.919411,7.260832,11.01538,6.693833
9.608156,11.019494,9.34881,8.29039,8.825186,9.418697,9.775419,7.068295
14.881405,23.869145,14.906202,22.299459,13.964733,20.532877,18.168464,27.398775
14.419623,19.343842,13.78245,12.27059,12.061138,16.947638,12.004639,8.410618
3.194081,1.000452,4.382382,0,0,0.17205,4.302735,3.364376
11.435887,9.196747,10.648188,9.103272,8.946379,14.495568,9.333686,9.588517
3.35535,4.418395,3.807558,4.889243,3.437074,4.546813,3.858337,4.407139
28.757154,29.651966,22.139288,21.485862,20.953582,20.319477,35.855648,37.306011
44.23777,38.656715,32.735011,32.684472,37.975309,46.501818,56.676163,48.62885
28.500064,36.162633,29.372906,27.956715,24.462624,40.657475,27.501544,38.14739
12.841174,16.896675,13.657676,20.243144,12.710065,17.929515,13.916236,19.397418
32.667229,33.467615,22.697555,62.801604,32.435892,26.547039,39.839727,90.974805
6.58735,8.314601,9.088697,19.151525,8.83029,8.061423,8.961478,17.779907
43.964431,45.232635,38.046698,43.311086,50.938389,39.982787,38.652699,30.301101
6.189277,4.237309,5.630878,3.967637,12.013674,3.306674,6.00064,4.255225
10.292293,5.362819,7.074221,4.174429,5.119673,6.950327,10.071737,8.925652
2.490563,2.597919,2.489107,2.181323,1.547807,2.020558,2.810327,3.336032
16.960693,20.553603,20.694494,21.20083,26.27144,22.383443,15.762602,20.523635
0,0.578296,0,0,0.455954,0,0,0.250098
3.173166,2.744479,3.518832,2.973505,3.254966,3.455197,2.968674,2.12658
16.770998,24.48211,25.443036,20.91204,21.391682,24.521189,18.823677,23.886528
0,0,0,0,0.361543,0,0,0
52.670394,32.78117,40.877415,33.123963,47.782659,37.180368,50.716445,40.881163
25.419883,23.735356,21.972401,18.812947,13.865144,21.481713,19.090176,29.088967
82.645658,84.382803,71.382503,66.779245,135.099579,82.664721,78.930433,77.447107
3.162818,2.665628,2.680179,2.151154,1.55428,1.402366,0.401564,0.374612
1.212813,0.469493,0.849299,1.641395,0.929758,0.762319,1.064628,1.178965
10.744969,14.233538,0,4.551578,0,8.767559,9.437089,11.457115
6.956689,5.023496,4.425776,7.03269,5.506053,6.453399,8.674373,5.218211
14.418709,13.931406,11.567205,12.16557,12.409401,15.454564,15.643025,14.737427
17.592073,13.752773,14.456257,10.982874,14.764359,12.092591,16.391744,12.556921
11.611807,9.826344,12.855299,10.754237,11.98758,12.006213,14.651589,9.379899
0,0,0,0,0,0,0,0
0.015643,0.033616,0.051897,0,0.012188,0,0,0
4.818629,2.86169,2.216052,4.39281,3.76504,0.251441,4.537726,0.845072
4.66932,5.064474,3.469791,2.264183,5.047018,6.496996,4.077726,3.952967
40.949437,31.541004,33.842746,33.46766,34.062119,24.959381,38.337183,31.1835
12.266652,11.637139,11.02791,11.296277,11.134573,9.92002,12.298038,10.120356
22.238306,30.228714,18.744214,26.005335,21.533948,25.706524,17.509487,25.664592
22.375334,22.751744,21.846675,22.293534,21.713545,24.11988,22.907036,23.937459
11.939935,12.761995,10.118337,11.211306,13.68733,17.084795,9.008737,9.297551
15.729474,14.750285,15.739554,4.35225,16.864297,19.551186,16.42724,12.376543
0,0,0.100967,0.116905,0,0,0,0
17.842522,21.221145,15.286027,20.786088,17.611627,19.40546,21.266341,20.340881
4.434273,4.669057,2.390617,4.02679,4.716857,2.366701,0.269569,4.622649
0.918955,2.217266,0.801142,1.429455,2.130943,2.484166,1.895472,1.177445
18.873651,17.989194,16.50961,15.258603,16.312799,20.550532,16.508325,24.198607
9.40991,10.909779,9.066225,9.856141,10.860835,12.756491,13.328172,9.71471
16.523225,14.61863,31.722353,18.448855,38.320935,21.861783,24.5726,22.081796
0,0,0,0,0,0,0,0
8.717278,8.330001,5.982995,7.102637,7.869265,9.656661,4.596751,8.251042
1.118629,3.20217,2.12527,3.09691,1.878682,0.153482,2.597107,0
18.016477,17.678792,19.669241,20.174089,16.806254,19.398902,18.332611,24.784288
0.010941,0,0,0,0,0,0,0
1.290912,1.216855,3.017686,1.297664,0.173232,0.429373,2.403815,2.71415
0.182133,0.193697,0.358554,1.0288,0.031823,0.532934,0.277098,0.616753
5.436126,5.620193,3.806611,3.90183,5.066404,4.23372,5.506534,3.486212
2.485844,2.346734,3.214804,2.609215,2.323234,2.610059,2.873728,3.028306
0,0,0.031304,0,0,0,0,0
0.24461,0.070339,0.206567,0.22092,0.313341,0.155962,0.24943,0.196691
8.795759,6.148776,10.845441,7.316492,12.124892,7.659273,9.627092,6.429053
0.013721,0,0,0,0.009104,0.019315,0,0
0,0,0,0,0,0,0,0
50.730943,55.472345,41.811183,41.917023,43.309112,42.517066,43.408942,51.496605
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.089055,0.049238,0,0,0.038609,0.062728,0,0
62.819655,54.426584,52.305261,38.23543,64.66257,70.435813,41.114773,31.324261
0,0,0,0,0,0,0,0
0.825439,0.078111,0.882913,0.098995,0.578379,0.055933,0.818142,0.256481
0,0,0.037035,0,0.182436,0,0,0
0.192508,0.051773,0.080064,0,0.12181,0.067771,0.109716,0.051583
7.038633,2.307804,4.039901,11.123322,7.366839,5.058526,5.173092,3.84793
0,0,0.044786,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.105679,2.456359,2.395018,10.14748,2.500983,4.103394,3.709544,13.244916
1.498955,0.752554,1.745858,0.505368,0.927565,0.562886,1.59463,0.535512
7.927584,5.094231,6.604923,5.253706,5.54724,5.571813,6.21211,4.19844
2.15652,1.766988,2.924716,7.05863,9.022302,7.755612,8.363939,7.361999
0,0.335874,0,0.451604,0.283229,0.135368,1.428461,0.411712
0.010099,0,0,0.044899,0.013062,0.007108,0,0
26.665089,12.902596,23.010282,9.489823,18.752882,8.801914,20.897183,10.854446
0,0,0,0,0,0,0,0
62.042709,49.684299,34.56779,35.742554,32.780483,21.952682,35.668542,27.963739
25.724856,20.090395,19.856026,18.514241,19.021761,15.661295,17.632265,19.018367
2.33475,0,0.408739,0.90628,0.384004,0.411465,1.111256,0.184743
2.520082,1.165242,2.903383,1.538102,2.221763,1.193199,1.444186,1.118521
0.124343,0,2.926536,0,2.436905,0.098787,3.244575,0
0,0,0,0.14937,0.038445,0,0,0
125.813581,124.331125,123.671064,132.723223,98.11489,103.010146,136.975628,133.01158
10.497416,24.024384,6.925309,16.574042,9.170755,17.520367,11.985626,19.230083
100.640394,83.44142,93.411601,80.468601,93.472407,80.74801,93.892671,71.932584
1.419538,1.02831,1.290001,1.135261,1.669019,1.91071,0.949479,0.864523
1.765416,1.519895,2.414592,2.572253,2.236634,2.292334,2.447581,3.408498
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3.702044,0.649138,1.506399,0.581839,3.392267,2.480511,2.74667,1.330169
42.753508,47.496577,38.405548,46.34344,37.714197,57.559249,45.885199,53.139907
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12.20398,16.581449,13.858971,18.495152,15.538306,17.118879,12.700921,15.585357
89.848035,75.812466,104.325617,79.769514,103.553196,109.030937,87.461614,74.427242
8.747611,7.927368,11.218241,5.044602,16.431913,14.648018,7.885495,5.013932
0.654218,0.320593,1.94877,1.365694,0.520469,0.473147,1.128921,1.938928
0.528695,0,0.148318,0.254508,0.150685,0.248535,0.52014,0.188473
0,0,0,0,0,0,0,0
17.791986,17.661372,19.273243,16.844299,20.145332,22.046086,19.678664,20.362587
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.399387,0,0,0,0,1.030121
0,0,0.079085,0,0,0.13339,0,0
12.425327,11.556371,11.078191,13.813988,14.568723,16.448968,17.300468,15.26702
13.298604,9.853627,11.260631,8.696173,11.719231,11.128258,9.589313,11.042183
0,0,0,0,0,0,0,0
2.143034,2.106761,2.972895,0.76139,2.933744,5.060775,0.971523,2.310312
0.590826,0.363677,0.98609,0,0.643264,0.178346,0.769019,0.632819
0.066601,0,0,0.083071,0,0,0,0
0,0,0,0,0,0.101632,0,0
7.464224,5.720974,9.303685,13.321839,10.520265,12.400347,11.517464,9.267823
23.137593,10.240022,16.589184,19.653748,0.158226,18.996092,18.393219,19.253451
0.025535,0.054894,0,0.073804,0.021494,0.017975,0.029122,0.054762
2.352379,7.617667,10.756597,13.097331,11.970758,9.906782,12.069997,8.98872
15.87477,13.433163,10.919195,8.15533,9.924841,9.811173,10.983014,9.661039
21.084338,15.73565,19.868646,18.358066,18.840441,19.06542,22.024334,16.015229
35.911966,35.216935,27.749211,29.514237,29.086761,32.020932,33.773308,33.407158
3.383552,2.247102,1.733174,1.8144,1.264461,3.55584,3.359396,3.297353
17.414295,14.927507,15.751676,11.476303,15.063,16.558527,14.456582,12.648803
34.114938,19.547642,32.099505,11.251937,17.128288,3.174384,56.319997,28.269921
15.417423,18.378237,17.977479,18.098101,9.510371,11.49533,24.888303,25.942371
0.492504,0.446302,1.148574,0.797212,0.686796,1.360218,0.884958,0.675558
0,0.061314,0,0,0.048114,0,0,0.061059
29.562722,17.112684,25.722591,28.902829,18.35035,16.535885,21.506134,20.420415
0.111867,0.818321,0,0,0.11453,0.984624,0.063745,0
13.684874,16.706644,11.575686,10.736547,5.133002,5.754135,4.945432,7.245511
1.258548,0,2.23701,0,4.489782,2.593612,5.666122,1.837906
0,0,0,0,0,0,0,0
0,0,0.025469,0,0.051653,0,0,0
50.49949,29.27977,65.960232,33.71595,47.770746,18.129829,78.982322,39.412842
13.020324,2.722318,15.243935,4.189511,40.518202,17.392168,27.685018,10.881494
4.678067,2.025529,7.391443,3.431593,4.012066,1.99856,8.442684,7.386733
189.911276,199.109325,183.121612,196.369628,163.325489,175.450081,186.301673,200.772692
0,0,0,0,0,0,0,0
0.02653,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.680683,0,4.078099,3.216263,1.713124,3.610728,1.678429,1.887481
9.939208,11.635216,9.724711,10.617503,13.036988,10.532238,14.421324,12.84211
2.431825,11.457401,3.861664,11.488677,1.563407,4.258455,7.526686,23.279852
0.050891,0,0.169366,0,0.042947,0.035832,0,0
0.244452,0.264871,0,0,0,0,0,0
0.019639,0,0,0,0,0,0,0
0.010126,0.010876,0.012586,0,0.017011,0.003563,0,0
0.011749,0,0,0,0,0,0.013404,0
0,0,0,0.177494,0,0,0,0.109153
0,0,0,0,0,0,0,0
5.772608,3.259345,6.084611,10.300823,7.028129,7.220875,11.102796,5.436462
7.17212,6.333709,6.730441,5.999052,5.991232,7.044018,7.029389,6.720053
0,0,0,0,0,0,0,0
0,0.077401,0.010297,0,0.060797,0,0,0
3.328112,2.884123,2.952041,3.353977,2.903078,2.241286,3.159329,2.812445
2.676025,3.046302,2.325472,3.421008,2.530054,3.55991,0,3.135243
0,0,0,0,0,0,0,0
0,0,0,0,0,0.031493,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.087779,0,0.149281,0,0.073848,0,0.100458,0.095317
13.698504,15.625561,9.714325,19.98576,11.23766,15.608549,13.068256,25.239804
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.053974,0.009663,0.067153,0.013006,0.053005,0.006331,0.041053,0.029428
0,0,0,0,0,0,0.04983,0
0.994994,1.120673,0.438702,1.77237,1.884068,1.242236,0.559535,1.549102
0,0.005906,0,0,0.004619,0,0,0
0,0,0,0,0,0,0,0
0.142163,0.076531,0,0,0.240442,0.050059,0.24294,0.076153
62.189404,55.507334,65.285435,60.04966,41.768358,38.963104,60.776516,68.165992
0,0,0,0.131488,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.081817,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.030051,0,0.024957,0,0,0,0,0
0,0,0.172565,0,0,0.14543,0.117505,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.15618,0.135066,0,0.263448,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.088585,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.16137,0.047469,0,0,0,0,0,0
0,0,0,0,0.043622,0,0,0
0.102833,0,0,0,0,0,0,0
0,0,0,0,0.043622,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.225256
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.046159,0,0,0,0,0,0.052644,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.059661,0,0,0,0,0
0,0,0,0,0,0.07111,0,0
0,0,0.105619,0,0,0.134276,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.071373,0,0
0.104793,0,0,0,0,0.221476,0,0
0.104793,0.112969,0,0,0.444632,0.221476,0.119292,0
0,0,0.173222,0,0.08791,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.06127,0,0
0,0,0,0,0,0,0,0
0.939558,0.112538,0,0,0.797265,0.735445,0.831882,0.447095
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.110104
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.388666,0.195973,1.704454,0.350969,0,0,0.609816,0
0,0,0,0,0,0,0.114921,0.432341
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.151371,0.088926,0.073825,0,0
0,0.113549,0,0,0,0,0,0.112772
0,0.070272,0.271925,0,0.16552,0.091944,0.371915,0.069947
0,0.021304,0,0,0,0,0.011313,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.090882,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.192442,0,0,0,0
0,0,0,0.134913,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.099618,0,0,0,0.065122,0,0.099008
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.097532,0,0.130766,0.076703,0.063762,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.56593,0.450153,0.436376,0.301592,1.246031,0.825481,0.713041,0.447095
0,0,0,0,0,0,0,0
0,0,0,0,0.093119,0.038831,0.06285,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.077738,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.119748,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.088635,0,0,0,0,0
0.105195,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.033515
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.150796,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.139658,0.081974,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.100575,0,0,0,0.085309,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.306207,0,0.085312,0.147437,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.085312,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.042914,0,0,0,0,0,0,0
0,0.089089,0,0,0.070027,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.154065,0,0.078177,0.19493,0.105038,0
0,0,0,0,0,0,0,0.077217
0,0,0,0,0,0,0,0
0,0.11002,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.029152,0.012671,0.007367,0.012354,0,0
0,0,0,0,0,0,0,0
0,0.02209,0.039352,0,0,0,0,0
0,0,0,0,0,0,0,0
0.097622,0.05251,0.040604,0,0.041183,0,0.111274,0
0,0,0.087611,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.084363,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.037671,0,0
13.902177,17.818433,9.104038,14.669129,4.317381,11.294908,16.873563,18.007604
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.017696,0,0.014689,0,0.014646,0.037379,0,0
0,0,0,0,0,0,0,0
7.888679,7.609344,10.756305,5.945221,9.377749,11.23869,11.322514,8.503479
4.212672,2.966599,4.603272,3.745915,5.010407,3.870444,6.592027,3.263997
47.345089,48.755345,49.998937,60.120976,39.102359,45.524395,57.141405,74.225742
12.605076,13.884568,15.138891,14.674569,12.667765,16.690355,14.848043,14.368981
0.169087,0.272644,0.140398,0.122174,0.261,0,0.316937,0.151081
3.085139,3.240604,2.100068,3.166564,2.564352,2.159931,2.485718,2.804557
21.73527,19.978366,23.124267,24.559128,23.305898,23.69047,22.770125,21.271168
2.225208,4.303919,4.563763,5.99356,4.3646,4.5039,4.138854,3.50691
10.673308,9.405778,10.353082,12.848087,11.278772,10.522486,11.220405,12.887577
1.580573,1.11827,1.891197,1.532901,1.856634,1.802034,2.381712,1.317285
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
35.733223,66.433919,26.887667,54.649547,27.392429,40.350616,39.928915,59.783099
13.950034,18.112586,24.20304,19.11091,16.666117,29.343627,15.36289,20.594344
65.29707,56.216903,74.886542,71.252568,63.000168,65.984095,72.128668,72.956257
223.891484,227.470966,237.810251,186.227989,202.024529,213.449991,191.220286,153.742145
29.120409,27.405101,25.084368,26.434728,28.542794,23.331684,30.459234,28.843558
0.183643,0.276281,0.370288,0.353746,0.272608,0.217217,0.6856,0.174467
3.736666,2.880147,2.741305,1.909168,3.809643,3.891533,3.246684,1.933134
4.058809,5.860931,4.979103,4.747968,6.664067,4.319986,3.094214,0
50.237563,33.648169,64.013781,51.473982,58.296049,46.093384,76.30799,52.251942
6.855546,5.443626,6.527145,6.415389,6.1571,6.126174,8.051628,5.45294
24.068226,14.788445,29.295702,7.59687,29.385386,14.062219,17.46963,8.322951
32.872131,40.595057,23.876166,25.803499,28.850018,39.78638,29.48227,40.361713
0.159486,0,0.247409,0.113477,0,0.16672,0.086014,0
5.003417,3.203124,2.203151,2.51206,0.057867,0,5.228904,2.075009
62.423902,48.736143,95.222422,68.734145,58.119444,58.679933,100.275706,84.350243
24.674238,21.940638,21.24084,26.898462,21.218559,19.308118,23.87568,27.70414
0.941623,0.927738,0.737329,0.926746,1.531704,1.804835,1.06599,1.424484
6.178478,5.695226,8.911264,7.718233,7.910105,5.795001,6.837494,5.483027
24.135564,23.462328,15.276432,28.484452,24.373057,24.555015,23.251627,19.307967
6.644469,4.831715,3.946557,3.067774,6.140099,4.414333,4.564056,4.691353
3.144707,0.220375,2.648307,0.565745,2.883919,2.449338,2.751162,0.751731
11.252504,9.287949,5.698278,10.399716,9.769532,6.87598,6.477274,8.414732
3.657847,1.961735,3.687143,0,6.200201,4.551934,3.83693,4.171024
0,0,0,0,0,0,0.11112,0
42.220851,60.867046,55.504489,62.338918,55.102638,95.953987,48.159825,78.481013
28.0946,43.694337,36.352378,22.493159,16.353805,23.391682,34.045284,24.188998
240.087126,214.266176,214.212006,104.352097,239.677208,123.232926,269.397081,150.964966
740.374238,635.701618,746.291413,662.040669,761.542897,773.445168,704.77224,659.187883
136.666131,137.793892,138.019824,172.828558,122.835755,170.20935,142.689471,150.782276
23.771832,26.965034,14.768589,25.169481,12.31188,14.607511,19.590978,20.654245
29.531662,30.964616,25.717859,31.31254,31.707625,36.343091,26.56885,37.034458
0,0,0,0,0.069888,0.019478,0.126222,0.029669
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.017601,0.037825,0.014601,0.025436,0,0,0,0
0,0,0,0,0,0,0,0
0,0.189079,0.481507,0.272901,0,0.159793,0.096628,0.146716
0,0,0,0,0,0,0,0
0.045148,0.145688,0.225265,0,0.076156,0,0.051466,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
55.629503,60.279664,56.751526,52.190116,55.689068,63.46239,56.619264,63.885985
1.132488,0.697778,1.726387,1.20412,1.11525,0.732294,1.315245,0.730101
5.431414,4.812849,3.82594,5.676014,3.879336,4.165668,4.69901,6.485648
2.38451,2.130215,1.743747,0,2.374991,1.93371,2.065684,1.876381
15.624402,15.933859,10.578356,16.495276,11.768032,13.57507,13.323648,16.712382
27.372109,27.266206,28.538255,26.254454,33.156246,32.249944,22.807284,30.377892
0,0.056571,0.043753,0,0,0,0,0
6.395119,6.885458,5.394361,4.670784,5.560309,7.366947,6.03325,6.787202
0.123113,0.155617,0.025976,0.072378,0.04404,0.024572,0.223042,0.089144
1.283017,2.157454,1.664274,2.296318,1.25645,1.321837,1.317976,1.613283
0.786917,1.100835,2.931222,1.340762,1.508151,3.156861,2.517012,1.272234
0.275653,0.198922,1.9395,1.100518,0.045221,0.03772,0.140664,0.099191
0,0,0,0,0,0,0,0
29.209487,29.890289,34.784249,35.958146,32.562167,34.327987,37.578638,28.422335
0.310905,0.706156,0.522422,0.859382,0.488492,0.694156,0.144626,0.373687
0.045222,0,0,0.065344,0.114424,0,0,0
0,0,1.244482,0,0,0,1.102906,0
0,0,0.024162,0,0.0245,0.035855,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.231584,0.165909,0.112083,0.02789,0.016234,0,0.154089,0.124175
49.223374,14.45372,25.427309,3.316161,12.077822,19.624982,23.171937,21.048772
14.375393,22.152348,20.280223,35.031233,19.550599,25.211128,19.429593,27.424222
0.888066,1.910768,0.943993,0.499017,1.123992,1.841106,1.51837,2.32666
0.500683,0.239449,0.416749,0,0.563648,0.313377,0.443808,0
